r,timing_ns,result,num_iters
60941,546672.1954371614,1427,54647
47852,429287.3681008819,55819,42909
32919,295386.635382403,8527,29519
64668,580081.7033411926,6403,57989
63629,570773.002430898,26569,57057
63814,572429.3872661418,19573,57223
16959,152272.6662338978,31239,15207
57716,517757.19835493906,6509,51755
33058,296622.5879337156,50729,29643
47570,426763.8378373638,64004,42656
56317,505204.23016259336,38518,50500
10702,96136.5512351921,45792,9596
29370,263551.9630883422,43924,26336
8446,75928.09809263083,45751,7573
18313,164413.65436730994,41661,16421
27094,243149.3076190011,48181,24295
56051,502827.14857100655,3952,50262
56522,507038.3481678864,27224,50684
25546,229273.5691742052,40137,22907
21569,193611.64150541378,23365,19341
34773,312007.286442369,42541,31181
59746,535945.4051886409,28909,53575
63983,573937.8793117707,55328,57374
14858,133432.60390065005,30649,13323
12219,109774.93533173711,1529,10957
46308,415455.2990497119,20707,41525
19748,177274.94357695195,28124,17708
13089,117571.9385991815,11129,11737
2036,18452.38913279415,47319,1825
26419,237105.24922481616,29436,23690
25674,230419.16020727713,25734,23022
36892,331011.5401245073,52367,33081
13117,117817.72671632077,18216,11762
46806,419904.6158270331,57833,41971
44556,399744.0819780283,17190,39954
30294,271849.10186995025,15711,27165
11881,106734.67612078789,61061,10653
33216,298053.179056604,29879,29785
44214,396672.67335553723,38269,39647
24421,219184.33737485998,52576,21898
17263,154986.043484191,5222,15480
33187,297788.1319143938,29559,29759
23274,208904.16477487294,17326,20870
26242,235503.13059628961,47817,23531
22858,205168.88722238044,14995,20497
19884,178502.1635423002,25106,17830
46962,421310.0879981454,50517,42111
30156,270600.58549062535,32263,27041
30566,274292.1013438282,9675,27409
42791,383915.3858847284,36123,38371
23673,212482.87273123665,3654,21228
6620,59565.33394658557,18824,5936
55864,501137.284870099,24482,50094
3650,32930.17451340253,1867,3273
37475,336247.13064606395,38466,33604
17417,156373.10805490788,11440,15618
14011,125830.19799907858,61971,12563
2749,24842.105305885474,5481,2465
58974,529032.7109853973,11353,52883
28122,252376.03627677163,36931,25217
22451,201511.93049316836,17282,20132
48566,435703.5475040477,7214,43550
2554,23102.684065515266,14626,2290
36990,331884.7135506581,44411,33169
32407,290793.88893723954,618,29060
36262,325363.45916009607,56712,32516
8121,73016.8014999881,17312,7282
62411,559848.3428728383,13129,55965
15625,140311.80328968394,16519,14011
44453,398818.43020747055,58981,39861
48951,439152.2163773936,22759,43895
22538,202298.3949896471,18242,20210
8567,77019.66046143204,13196,7682
19438,174498.15580320597,29222,17430
52871,474304.64374724764,32124,47410
59394,532783.6906127334,52137,53259
61387,550660.5368021991,62832,55046
14828,133152.55083552183,37096,13296
39740,356549.7794012712,43125,35635
9896,88929.84355512453,61751,8873
46543,417566.71726107335,2966,41736
27248,244535.27190385453,54399,24433
46755,419457.34961291443,9824,41926
44890,402731.663568382,50247,40253
65049,583505.5898609745,49016,58330
32016,287291.2952492511,25675,28709
22378,200865.36688950998,52626,20066
34514,309694.05763348774,26127,30949
10671,95877.84769546847,59006,9568
7323,65858.51435334669,44656,6566
34016,305220.41430623503,54522,30502
54081,485153.3445816569,34179,48495
34939,313499.5161516109,33076,31330
51232,459599.1804705163,50188,45940
11657,104728.54447297467,4365,10453
29445,264228.0834203002,60567,26403
40171,360417.8737428455,9472,36022
22780,204465.97720904695,18653,20427
926,8504.288080787446,23774,830
4813,43345.92106981113,59887,4315
60781,545227.775460839,35811,54503
39649,355746.5335699179,3712,35554
17335,155633.98061820262,42166,15544
16958,152263.5996637583,38006,15206
2592,23445.071751835654,19564,2324
61902,555283.0268849039,50440,55508
7093,63794.82513296452,28562,6360
49760,446403.42858052766,52020,44620
15742,141359.15492313408,11032,14116
21991,197394.22298502937,50615,19719
17947,161142.40485265155,28585,16093
54023,484624.95315840223,33539,48443
2150,19465.412306066104,62133,1927
23082,207176.41569057148,6170,20698
18304,164330.18420594526,37043,16413
17885,160575.81375320384,55013,16037
12642,113553.97040261429,22012,11336
59784,536290.25313334,33847,53609
24808,222649.2263377254,54587,22245
27401,245906.8304322969,1863,24571
25237,226503.33063402487,34468,22630
64224,576094.2662103587,62506,57590
22212,199366.10623772535,62091,19917
22388,200949.3761148552,50477,20075
21486,192861.87108411334,60858,19266
21423,192302.14035684822,28532,19210
5880,52925.50218456453,46808,5272
39593,355229.1185795053,55059,35503
1652,15006.922708752776,25007,1481
14805,132956.5200389285,61695,13275
13243,118952.83209868519,17347,11875
19099,171454.34755541373,30000,17126
49576,444752.221887499,52249,44455
39280,352426.13312419725,10937,35223
64918,582327.7116453944,18199,58213
23011,206536.5964712474,27980,20634
60838,545744.0217876127,43218,54554
2943,26592.022266718486,3103,2639
33037,296432.65108372614,61794,29624
52341,469552.4858417252,14979,46935
34846,312673.105937827,7197,31247
61151,548545.3346076699,21819,54835
20612,185020.30657575044,12805,18483
2184,19777.76449572694,28618,1958
50709,454911.3417765623,51195,45471
4456,40155.35298798873,51429,3995
50107,449503.1749654722,62627,44931
48054,431102.6748854279,64826,43090
55317,496230.2072634819,56855,49603
31380,281589.37715368054,5101,28139
58674,526338.7351922756,10302,52614
11128,99987.06586769903,45974,9978
28459,255390.3300244471,49687,25519
7983,71785.6406123242,33864,7158
50246,450755.4328527476,39308,45056
46800,419861.4473955608,32914,41966
52836,473989.17986466154,6885,47379
50080,449274.1207355379,48773,44907
20211,181434.28742038913,40011,18123
4460,40184.805231905506,24361,3999
60884,546144.1870667894,59541,54595
32290,289753.00334655197,6105,28955
6182,55632.50203810792,34325,5543
60742,544877.4882002055,37640,54468
65145,584356.6177205109,54594,58416
29190,261944.28512401792,17085,26175
50457,452646.80106538767,52933,45245
2379,21524.811569874608,19473,2133
6112,54999.19684031081,49368,5480
18121,162689.98380136688,30505,16249
42997,385764.32672512974,18062,38556
8742,78597.4323404743,8349,7839
2240,20275.248897000867,42792,2008
43818,393113.2820159113,31640,39292
50463,452719.4222285502,12331,45251
48434,434506.7482943362,48685,43431
52366,469766.0982832804,42367,46957
52603,471902.00946552615,11092,47170
39470,354124.4549236491,35627,35393
34032,305369.4867389875,11771,30517
56142,503623.4330884404,43365,50343
22803,204670.51324508977,59575,20447
6414,57713.119542554996,36885,5751
49269,442003.84652158205,33046,44180
18079,162312.10642761318,52635,16211
64135,575309.5020991287,9559,57511
27137,243545.7684324144,19284,24334
55810,500650.3551214864,62295,50045
2782,25145.94600180615,44254,2494
43193,387529.85695447447,2150,38732
29368,263536.4422274671,57458,26334
30310,271997.3530784704,38481,27179
17377,156020.670908675,20036,15582
63633,570808.619784456,65022,57060
25732,230941.32016731994,26374,23074
55724,499873.30339023925,54568,49968
27853,249954.42730165567,22666,24976
3164,28570.965455089434,14579,2837
57620,516892.80835368246,931,51669
12129,108965.63511960238,20870,10876
17713,159024.81603319143,39559,15883
56420,506116.0669912385,62248,50592
58559,525315.6535689355,2255,52511
60066,538825.7376514716,25662,53862
27910,250478.15200830353,30073,25027
49597,444940.35763819923,41184,44474
21478,192787.9857876854,49473,19259
48511,435197.06272928865,51794,43500
32925,295437.1738315275,33446,29524
3405,30723.640626079,21757,3053
27371,245641.40135688666,8310,24544
30646,275002.9048213365,58004,27480
16864,151418.39736779177,18894,15122
24536,220211.02442868362,60623,22001
32936,295540.7960908498,24530,29534
3257,29399.826091995757,40458,2920
9947,89399.37400009688,44239,8919
50240,450711.2622852464,14389,45051
23059,206968.09701444962,30769,20677
39862,357650.46781184943,3803,35745
37071,332621.6849156752,20452,33242
36116,324045.8413761921,61879,32385
27087,243093.4446142619,30029,24289
31667,284155.60025312594,28602,28396
53983,484260.33147029515,42135,48407
63231,567196.0703935118,33474,56700
16821,151027.5827948862,47791,15083
43864,393527.766311789,47963,39333
63540,569967.7004639725,39143,56977
497,4641.780513233323,43893,445
51415,461236.8014301476,56726,46104
32552,292096.1756512329,2218,29190
63397,568687.4650974099,24009,56849
37889,339945.4233497721,54331,33975
54915,492626.68845039624,25307,49243
10878,97743.02930678165,34178,9754
9311,83692.77500172131,23665,8349
60710,544575.3072333268,57621,54439
34494,309512.264534909,30425,30931
36583,328236.2376706579,46698,32804
11137,100065.43653011412,50592,9986
14856,133410.81911093037,44183,13321
53611,480932.9877228318,4140,48074
19875,178415.46372819197,20488,17822
38275,343408.43418775394,63109,34321
20740,186169.69130154347,63923,18597
17262,154995.398942025,11989,15479
10878,97743.88997913394,34178,9754
60908,546360.1333911505,28175,54617
61593,552509.8592818162,44771,55231
7547,67871.5763688717,35831,6767
23145,207745.01443194487,38496,20754
36945,331484.4017745792,21321,33129
25113,225394.64610046617,21803,22519
47243,423830.59754689626,49099,42363
17051,153086.17387626806,63885,15289
3856,34765.085473317,49327,3457
22076,198148.31802314287,65109,19795
39172,351460.0212761258,21042,35126
11836,106339.66621786519,37971,10613
53458,479566.16719911987,56676,47936
803,7403.583168066939,4342,720
4425,39873.993336206186,64643,3967
33339,299150.59891585173,49311,29895
33563,301158.26211702405,40486,30096
19321,173455.24922408862,34709,17325
16941,152097.22073006525,22003,15191
4575,41216.0723718689,32408,4102
43435,389696.27230535506,2561,38949
24834,222890.74656014773,9687,22269
7776,69916.21723874113,58692,6972
26198,235111.1112423551,17960,23492
61396,550752.7746814147,1929,55055
17117,153690.83038046255,10389,15349
58623,525879.6686157373,27814,52568
16953,152219.89282290102,6320,15202
12186,109467.97179316799,28277,10927
17078,153344.43990451682,12218,15314
21181,190126.19419503366,28121,18993
7903,71055.73392436035,51056,7086
38502,345446.44889413635,33983,34525
21848,196102.70618546967,35481,19591
47048,422073.3135095199,58244,42188
32170,288664.1263418094,31893,28847
29003,260274.97104202054,37615,26007
30860,276914.6567189709,51328,27672
10241,92030.14208628744,20371,9183
46708,419041.4935012301,268,41884
6825,61402.886423023774,7530,6120
47275,424119.59012120235,29118,42392
65505,587604.6456658387,42751,58739
50058,449080.8390340764,1084,44888
29835,267717.8350783706,42277,26753
20605,184960.6507578986,60174,18476
57169,512839.8677057076,38882,51264
16852,151313.92061697616,34577,15111
31606,283611.8174842541,48263,28341
50508,453116.79866984,35421,45291
60433,542111.5114208952,31971,54191
60342,541293.8361780682,58079,54109
5750,51750.28943834028,9224,5156
58855,527961.8600253492,30374,52776
7471,67195.40494735146,25955,6699
38295,343595.6436445005,58811,34339
60910,546387.8414442538,14641,54619
42903,384905.75643293874,64471,38471
62080,556878.9350741169,25292,55668
22561,202496.0718891411,59164,20230
20621,185107.15158946472,17423,18491
21374,191851.60566624033,32510,19166
23271,208866.6949389022,37627,20867
44738,401363.5858635636,30495,40117
29645,266030.5920039252,17587,26583
48317,433457.48099488224,54172,43326
27267,244700.1232697198,56868,24450
20163,181003.53191028305,37222,18080
12452,111849.49425164437,62843,11165
36106,323966.8144132764,64028,32376
58862,528019.5710722196,48526,52782
56280,504865.8437969865,26813,50467
16597,149013.26360818575,56616,14882
31295,280813.9310783329,56128,28062
46210,414572.7801305933,28663,41437
40127,360018.5192768192,45136,35982
4401,39663.96185982352,30488,3946
38727,347460.9665360535,18391,34727
2539,22957.133587988275,50610,2276
7634,68645.61269266148,36791,6845
42833,384287.8541660322,13993,38409
6719,60444.36868677769,4101,6025
22213,199372.91138976967,55324,19918
38554,345917.3502076975,9704,34572
42946,385299.2120163856,35574,38510
29205,262073.4593467899,46622,26188
6161,55436.43434211221,45390,5524
52358,469706.8612683448,30982,46950
62235,558283.2742175731,24743,55807
58229,522355.12574774266,7651,52215
49043,439975.4012102055,55405,43977
26354,236516.21669238107,10644,23632
57414,515031.0793133927,18992,51484
31986,287021.44015764433,32122,28682
8942,80383.17524165695,30890,8018
55728,499922.86688383546,27500,49972
20977,188298.07082681524,32648,18810
61504,551716.1786992049,57345,55151
24134,216614.43159394636,29075,21641
56963,510992.23555333004,56943,51079
35196,315803.1762707118,63024,31560
30624,274809.07756848726,10315,27461
19451,174612.928253534,6772,17442
54756,491192.7330494308,52924,49100
3973,35824.4856135501,43840,3562
30721,275683.9728933149,9126,27548
24169,216921.64748407158,54314,21672
35604,319462.1254990691,53970,31926
16679,149756.59230469732,25890,14956
43545,390663.9270997629,44443,39047
25286,226954.84073041475,30490,22674
12327,110729.62393850596,56945,11053
12905,115913.27095627923,11358,11572
45636,409421.61974907253,47182,40922
17160,154064.1861477104,47013,15387
20132,180722.7465315152,50436,18052
41078,368557.26272030943,30777,36835
21608,193959.18560187126,21536,19376
25432,228244.72565021756,25323,22805
16019,143852.06234072466,36682,14364
22630,203114.50269949215,50888,20292
45391,407231.97462024464,1551,40703
34982,313887.34465048433,4179,31369
65359,586285.7222918436,47918,58608
50573,453688.0826381765,54213,45349
1103,10087.059056565096,5393,989
24824,222799.70205126694,11836,22260
18992,170489.3649899839,33338,17030
38495,345395.5926296387,15831,34519
17406,156272.36714700196,20356,15608
63306,567875.8832860931,50117,56767
19616,176103.48381932764,4074,17590
34201,306884.86608398624,47526,30668
8054,72424.67338732303,12054,7222
59610,534739.10556905,31927,53453
59745,535927.598778573,35676,53574
52002,466512.6822372925,15757,46631
23039,206795.66041532188,35067,20659
3848,34697.63972604054,37942,3450
46583,417912.5770738809,59891,41771
28115,252307.82747264215,18779,25211
64890,582078.311485616,11112,58188
45754,410485.4937774559,34928,41028
35292,316673.3388114313,3081,31647
64650,579923.436422664,62688,57972
52447,470496.87146419514,18408,47030
30033,269519.676188471,12831,26931
1236,11280.290997737615,22676,1108
6080,54717.65407732494,3828,5452
29073,260895.62987460638,22572,26070
36823,330392.9513420973,60643,33019
1976,17905.093286010975,60213,1771
8293,74562.46511356007,32766,7436
46146,414001.4130615891,3104,41380
49240,441738.22982556483,32726,44154
1954,17713.443600481685,12524,1752
33263,298473.8640684803,39435,29827
5306,47768.36174815007,65327,4757
47400,425249.0442654387,35016,42504
54649,490240.94280264253,56262,49004
56961,510984.0801943073,4956,51078
39193,351650.6781256808,9977,35145
41209,369716.6724562843,61594,36952
60711,544598.6495195864,50854,54440
40128,360030.85775030707,38369,35983
29240,262398.4669298171,6340,26220
49440,443523.07346732484,55267,44333
38712,347323.76995026297,54375,34713
55198,495173.1412560763,10355,49497
34379,308483.14869502204,22378,30828
56941,510802.9296936572,9254,51060
2940,26561.837895771503,23404,2636
2387,21595.426341448267,30858,2140
6490,58389.838238961594,46761,5819
36442,326979.82955637085,18030,32678
46453,416745.70047390764,22307,41655
14170,127265.98013377364,34354,12706
10205,91712.49748665307,1899,9151
56370,505674.12116807926,7472,50548
49176,441175.2814523749,7167,44097
42484,381156.4440541705,16920,38096
31998,287132.9351090881,16439,28693
27533,247089.30481480405,25913,24689
1345,12258.244735773304,5804,1206
12325,110720.10705641069,4958,11052
58771,527209.971908344,9113,52701
22213,199385.96907690636,55324,19918
46162,414137.75676021335,25874,41394
46112,413693.37594276544,36619,41349
20274,182005.0203381873,6816,18180
13390,120264.59317540999,5413,12007
45319,406582.444377477,30128,40638
6132,55186.11593057154,45070,5498
32421,290920.54394226347,36922,29072
58184,521944.3895396398,50082,52174
46607,418129.2738512958,28525,41793
50072,449201.7408755594,37388,44900
5456,49113.59130881217,33092,4892
13091,117580.8459248168,63116,11738
18025,161823.87882371782,24927,16163
19153,171941.9793137262,57708,17174
12717,114231.4082962506,38655,11403
63691,571330.4124458251,141,57113
10808,97106.04956979647,49221,9691
46401,416275.591725839,46586,41608
38444,344934.7601054249,33343,34473
40002,358893.715831906,39238,35870
14065,126327.81143013126,24158,12612
20156,180932.49889892756,19070,18074
39738,356525.9162234087,56659,35633
19599,175937.96823943,53592,17574
45479,408007.1052367145,61265,40781
2590,23419.42595113284,33098,2322
4772,42988.49288625361,9729,4279
47731,428211.85817447497,22853,42801
40411,362563.294240946,23417,36237
2829,25562.58809693758,53810,2536
58906,528426.2750191288,12862,52822
319,3058.7841120187823,3520,286
62608,561614.5364281187,55971,56141
47797,428798.78540541866,34878,42860
64743,580763.5923294178,23046,58056
62171,557693.9228273812,64705,55749
20516,184159.78198201623,7227,18397
49567,444677.47615226515,47631,44447
13819,124101.39476951926,50815,12391
30902,277299.16503838793,29198,27710
15732,141266.8581974214,13181,14107
31846,285756.85808856395,62208,28556
57156,512719.38010953093,61332,51252
28576,256435.2479712039,44200,25624
6054,54482.651048405205,48728,5428
21271,190944.50268970075,8780,19074
51533,462295.30236913654,44472,46210
34183,306722.0704736719,38290,30652
36704,329331.5923943674,14143,32913
28250,253518.57537562854,22528,25332
19183,172215.15372388085,51261,17201
39192,351645.2625630127,16744,35144
41480,372152.3456983219,62325,37195
58845,527871.1163698997,32523,52767
40478,363169.3144721509,28675,36297
65194,584802.229296514,50616,58460
54158,485840.1425599868,37288,48564
5160,46469.112443728474,4973,4627
25696,230623.81837555234,7902,23042
25205,226218.55431091005,54449,22601
198,1972.246050957451,36075,177
11840,106377.04448037372,10903,10617
49939,448006.9424550018,20105,44781
23071,207079.18680447902,15086,20688
9690,87086.34558042772,14291,8689
18836,169091.1571720145,40654,16890
17999,161597.10860952802,4306,16140
11436,102743.07284918909,58410,10254
6631,59663.452510489544,9908,5946
50063,449114.7784736387,32770,44892
54023,484630.4036751981,33539,48443
32517,291779.7748392605,42500,29158
40326,361805.315890337,8923,36161
60229,540279.899255223,36498,54008
55212,495292.4351968875,46659,49509
2136,19348.468892527875,25829,1915
62438,560093.9709354384,26983,55989
4389,39550.95875569989,46171,3935
1742,15816.924877291913,5666,1562
26423,237133.54616832736,2368,23694
48869,438410.83655821753,53485,43821
5260,47364.094401508686,49004,4716
19197,172332.24150021168,22044,17214
17215,154575.10186572673,2433,15437
26037,233675.42373994624,59111,23347
64605,579527.8823856235,39598,57932
21715,194911.53689915047,18198,19472
13692,122968.01687922677,58451,12277
8015,72072.43230855645,13883,7187
12981,116598.63066351246,21234,11640
8724,78415.38115611332,64634,7822
37585,337233.7517604467,14827,33703
27552,247266.50347956488,28382,24706
32629,292787.65673960664,5327,29259
54523,489100.26235509967,57131,48891
38031,341235.0014620026,10711,34103
10167,91364.35533650097,62482,9116
24684,221536.08034274032,41922,22134
20481,183850.7358983454,47509,18365
54170,485952.17293807596,21605,48575
20117,180593.06937774434,20899,18039
9080,81620.62073011456,14338,8142
48224,432622.90142531745,28293,43243
28069,251900.7876181828,2456,25170
6281,56525.65681640691,19602,5632
45194,405464.11996806896,24230,40526
13793,123884.18918104371,30194,12368
56887,510317.704893042,47067,51011
54543,489285.04380523256,52833,48909
24215,217338.25988871668,5116,21714
36403,326634.7912472948,19859,32643
37199,333765.332630346,6049,33357
42813,384105.95340085984,18291,38391
4531,40829.544067864605,2551,4063
21285,191071.74630091529,45084,19086
11160,100266.73367149403,25993,10007
45700,409991.68779963447,7220,40980
4530,40815.31224499644,9318,4062
33872,303929.78286550706,46155,30373
47691,427855.4238713181,31449,42765
62138,557402.6443803275,25932,55720
18874,169438.99649821117,45592,16924
523,4882.584467701648,64514,468
47420,425416.2762099738,30718,42522
102,1109.2792490192585,30497,91
4351,39207.87663800229,41233,3901
64898,582150.0111377096,22497,58195
56515,506979.546087914,9072,50678
46358,415898.90188237716,9962,41570
54744,491095.3622384779,3086,49090
4938,44481.99529729827,264,4428
5827,52460.18110051365,12333,5225
19711,176953.9913559497,16419,17675
1557,14160.050479221505,12662,1396
58203,522114.0272419319,52551,52191
3689,33274.964962904065,38,3308
35646,319840.5126285194,31840,31964
55930,501739.6175491953,36507,50153
48157,432017.9349966631,23035,43183
15378,138093.60829739962,49943,13789
30817,276545.17664374015,14704,27634
35923,322318.0950204937,57490,32212
50315,451386.4915944538,31032,45118
27928,250626.69102692677,39309,25043
18676,167663.32125541213,9517,16747
52123,467580.5731787203,48723,46739
58083,521038.94972479827,12818,52084
32033,287447.92873216426,41678,28724
1836,16657.72538298652,24778,1646
32804,294356.4157082508,480,29416
58267,522688.341255463,12589,52249
64806,581328.5631669883,55372,58112
26276,235820.31742834105,14302,23562
9837,88403.62823787156,2357,8821
37489,336373.0565847711,9249,33617
54428,488267.0658330977,44786,48806
61917,555415.4794954549,14456,55522
3391,30591.13664733578,50974,3040
19037,170906.54516005208,56428,17070
31296,280834.0614454074,49361,28063
6438,57928.82889966589,5519,5773
58073,520946.808602531,14967,52075
7350,66093.84185661458,58510,6590
43585,391030.83045956807,35847,39083
60189,539920.2877153634,45094,53972
44896,402790.85051109723,9645,40259
50006,448613.848283204,25363,44841
17253,154907.03625586664,7371,15471
54216,486362.8756007371,37928,48616
27426,246130.533342075,29251,24593
4018,36234.58798951947,1409,3603
24019,215574.15813779936,21028,21538
22922,205748.5420873771,40554,20554
34165,306550.2638810213,29054,30636
17352,155794.93395208538,58169,15559
30286,271777.0636604606,4326,27158
28041,251636.83078412793,60890,25144
21419,192262.61889046035,55600,19206
45617,409243.2222654513,44713,40905
20016,179681.045966395,49156,17948
50174,450117.3416672246,2364,44992
16436,147573.59571056554,32246,14738
56667,508340.4261792519,28824,50814
23918,214669.9193704425,49285,21447
2667,24113.71607371025,36207,2391
9825,88299.84769590126,18040,8810
52826,473895.1563240857,9034,47370
57141,512593.10242421384,31795,51239
13889,124734.20727788641,35772,12454
39451,353951.37214478716,33158,35376
37632,337644.9472936379,24383,33745
8766,78800.07217575797,42504,7860
29615,265757.193834226,24034,26556
45462,407861.9730226551,45262,40766
63367,568417.4246437227,30456,56822
55540,498229.745369355,54797,49803
6411,57689.248440047675,57186,5748
15564,139748.32844029382,36180,13956
28614,256779.03705340571,49138,25658
9868,88683.61304781247,54664,8848
37392,335499.2094795569,10438,33530
565,5256.534730395035,42384,506
7438,66888.39202921567,52703,6669
3096,27965.599057167183,16088,2776
19361,173806.54833908324,26113,17361
49943,448040.4296932961,58558,44784
11615,104349.3708865671,26495,10415
64681,580210.5188372337,49474,58000
17661,158553.79799365642,63838,15836
2941,26566.313532632535,16637,2637
21982,197311.42778699592,45997,19711
49014,439709.604571792,55085,43951
6988,62865.78342726488,18366,6266
4709,42421.585596762045,42924,4222
55649,499206.0274933803,37925,49901
38797,348099.9374090294,3348,34790
22490,201869.32450112104,15453,20167
49539,444420.9282482114,40544,44422
55321,496269.49680688925,29787,49607
23536,211242.58824830817,13439,21105
36769,329906.97935274063,32935,32971
717,6621.586559794097,62136,642
20058,180052.8278500318,27026,17986
38997,349889.447838754,25889,34969
12915,116016.89081291427,9209,11581
64947,582588.2549523057,18519,58239
63630,570784.0923814417,19802,57058
16880,151551.84575753167,41664,15136
25970,233070.7173351141,53853,23287
12416,111528.03451028121,44371,11133
33019,296283.53818123735,52558,29608
8120,73003.90821954595,24079,7281
25615,229897.88290991937,31861,22969
36381,326439.6593169111,37691,32623
40089,359684.20755307836,40198,35948
39080,350625.24623205455,53917,35043
14508,130287.38477690429,40343,13009
51910,465682.5073965737,48632,46548
45324,406621.616037603,61814,40642
49342,442643.0724296781,63223,44245
30654,275082.63494764175,3868,27488
58480,524599.6097875539,12680,52440
25544,229248.21173885933,53671,22905
52795,473615.13325989526,22248,47342
13336,119769.36959224974,43226,11958
16201,145454.96024808387,49987,14527
34513,309683.21034360427,32894,30948
36422,326791.35765588697,22328,32660
48893,438632.50967784494,22119,43843
19487,174944.3590049752,25244,17474
57177,512913.06177781284,50267,51271
21608,193959.78693648757,21536,19376
35000,314055.76913286874,13415,31385
61061,547742.4489346802,41160,54754
35342,317117.86728437274,57857,31691
44678,400831.5873150038,43389,40063
59534,534041.3495119142,22051,53385
63856,572811.3942173892,62964,57260
32722,293620.14424231515,31206,29342
27317,245142.6021810771,46123,24495
12903,115896.06342877496,24892,11570
35213,315956.0449089855,13506,31576
60170,539747.1766324767,42625,53955
31916,286396.03309533885,47165,28619
22833,204953.95171415122,53128,20474
7030,63226.4345483903,61757,6303
25536,229177.49598893957,42286,22898
15509,139271.64307210187,15239,13907
63995,574052.4612763764,39645,57385
34571,310194.39090410195,33534,31000
8976,80674.31453474327,62896,8048
4415,39789.03349312958,1271,3959
55741,500042.063875434,5050,49984
61030,547471.5930779494,54374,54726
49992,448483.8133771217,54580,44828
8115,72956.15168568339,57914,7276
6440,57930.15506646842,57506,5774
12972,116513.5760659352,16616,11632
49215,441518.0444948453,5338,44132
50144,449839.6118043568,8811,44965
54896,492461.5148091956,22838,49226
6352,57139.70330857589,63313,5695
10039,90215.10489058748,11364,9002
58987,529143.3762186267,54424,52894
60852,545863.9282140288,14001,54567
47548,426570.66741719114,16315,42637
6948,62500.62611360342,26962,6230
4497,40511.32089105383,36066,4032
3643,32862.46900248885,49236,3266
45330,406676.3366176755,21212,40648
55428,497231.4466210024,26449,49703
41385,371302.60638505407,49980,37110
17173,154191.7556711438,24563,15399
49622,445165.5027622617,3051,44497
3875,34936.6699055755,51796,3474
54264,486789.3494252552,40717,48659
58437,524207.4388316955,41577,52401
47067,422254.73942471243,60713,42205
57610,516798.2275009592,3080,51660
38407,344593.81554263225,21638,34440
30688,275375.7755738431,35874,27518
21128,189650.77364341405,59167,18945
60391,541734.3855005341,54101,54153
45686,409867.9925373868,36437,40967
12482,112121.74939245822,56396,11192
62701,562442.0159489432,16329,56225
3880,34989.615543330336,17961,3479
38495,345397.69575074816,15831,34519
12485,112150.53395210253,36095,11195
43528,390512.22613213805,28440,39032
27037,242645.31844229862,40774,24244
28641,257017.27981122147,62992,25682
44000,394747.9988068755,44945,39455
49542,444440.5985956463,20243,44425
24901,223483.57850226975,14945,22329
65368,586360.7034029646,52536,58616
32660,293060.3692859016,57634,29286
10509,94430.60166196586,41403,9423
420,3957.446179641905,40784,376
13262,119114.68735859341,19816,11892
45281,406238.0207608993,25190,40604
35344,317137.8674932761,44323,31693
22135,198671.90448525466,58982,19848
31540,283023.5305607879,36238,28282
54914,492624.16062585096,32074,49242
37450,336028.19636976067,11078,33582
3807,34331.87762619052,53305,3413
3216,29025.55546609761,55821,2883
31584,283412.36630951735,574,28322
26489,237727.22268503407,14393,23753
55725,499885.74329651636,47801,49969
38197,342726.8856633863,1246,34252
49590,444877.7563286713,23032,44468
38342,344016.31817649695,2846,34382
22623,203062.0503963359,32736,20286
43069,386393.67944602907,55006,38620
40717,365310.7579530773,49387,36511
47189,423354.3207156355,21391,42315
12400,111390.625070695,21601,11119
42035,377131.73061518214,41337,37693
18704,167916.56190562446,16604,16772
51777,464489.83589922555,31349,46429
52320,469356.4587154491,26044,46916
40935,367274.68573355954,15643,36707
62028,556407.0580107956,49571,55621
35218,316002.0668096106,45192,31580
1648,14966.15447952394,52075,1477
39718,356341.06483366323,60957,35615
50955,457115.94441478373,24538,45692
6631,59653.46665943577,9908,5946
6854,61664.94712950636,7850,6146
17898,160693.31048961886,32563,16049
55316,496233.05226615525,63622,49602
34556,310075.6555518644,3997,30987
63977,573892.325690498,30409,57369
57199,513110.123503084,32435,51291
36353,326187.59555709624,30604,32598
44492,399160.014783914,57152,39896
21688,194678.5564850196,4344,19448
5924,53325.26438066902,11144,5312
26126,234467.69367009538,46537,23427
38806,348181.0992722829,7966,34798
11938,107251.69883367016,2947,10705
14529,130479.75543996568,29278,13028
983,9005.6290294694,31181,881
48093,431448.7307283133,62997,43125
58931,528640.3729150485,40250,52844
54214,486343.7654309493,51462,48614
24898,223452.0890656714,35246,22326
38884,348887.49475993984,4308,34868
62952,564698.070879111,21358,56450
38747,347648.5969992156,14093,34745
19387,174035.862186219,46734,17384
22185,199133.21509488323,48237,19893
47642,427413.30965463095,35427,42721
29239,262393.15524233744,13107,26219
54861,492140.4198311694,63120,49194
56617,507890.88374321064,39569,50769
2348,21245.421814529287,32687,2105
47392,425168.7144924081,23631,42497
24240,217560.60452878414,32504,21736
34055,305564.2087363275,52693,30537
17350,155783.76705349376,6182,15558
24127,216544.88097323276,10923,21635
21647,194314.38008334037,19707,19411
3301,29807.89211446856,4794,2960
51288,460099.57552369527,64362,45990
9370,84219.99005179027,17538,8402
24623,220990.93682271347,61583,22079
12648,113608.26000756613,46931,11341
10524,94553.51534025192,5419,9437
24465,219581.70649735318,16912,21938
